ED,Reported As,Reporting,Mojgan Cohanim Lancman (Democratic),Mojgan Cohanim Lancman (Republican),Scattered,Total Votes,Mojgan Cohanim Lancman RECAP,Scattered RECAP,p_Mojgan Cohanim Lancman (Democratic),p_Mojgan Cohanim Lancman (Republican),p_Scattered,p_Mojgan Cohanim Lancman RECAP,p_Scattered RECAP,winner,winner_p
35003,35003,100,84,40,1,125,124,1,0.672,0.32,0.008,0.992,0.008,Mojgan Cohanim Lancman RECAP,0.992
35004,35004,100,55,21,0,76,76,0,0.7236842105263158,0.27631578947368424,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35005,35005,100,101,45,2,148,146,2,0.6824324324324325,0.30405405405405406,0.013513513513513514,0.9864864864864865,0.013513513513513514,Mojgan Cohanim Lancman RECAP,0.9864864864864865
35006,35006,100,88,23,3,114,111,3,0.7719298245614035,0.20175438596491227,0.02631578947368421,0.9736842105263158,0.02631578947368421,Mojgan Cohanim Lancman RECAP,0.9736842105263158
35007,35007,100,116,31,0,147,147,0,0.7891156462585034,0.2108843537414966,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35008,35008,100,78,23,0,101,101,0,0.7722772277227723,0.22772277227722773,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35009,35009,100,132,39,2,173,171,2,0.7630057803468208,0.2254335260115607,0.011560693641618497,0.9884393063583815,0.011560693641618497,Mojgan Cohanim Lancman RECAP,0.9884393063583815
35010,35010,100,142,36,0,178,178,0,0.797752808988764,0.20224719101123595,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35011,35011,100,91,25,1,117,116,1,0.7777777777777778,0.21367521367521367,0.008547008547008548,0.9914529914529915,0.008547008547008548,Mojgan Cohanim Lancman RECAP,0.9914529914529915
35012,35012,100,124,32,0,156,156,0,0.7948717948717948,0.20512820512820512,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35013,35013,100,117,18,0,135,135,0,0.8666666666666667,0.13333333333333333,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35014,35014,100,93,15,0,108,108,0,0.8611111111111112,0.1388888888888889,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35015,35015,100,226,8,0,234,234,0,0.9658119658119658,0.03418803418803419,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35016,35016,100,199,10,0,209,209,0,0.9521531100478469,0.04784688995215311,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35017,35017,100,198,8,0,206,206,0,0.9611650485436893,0.038834951456310676,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35018,35018,100,248,19,0,267,267,0,0.9288389513108615,0.07116104868913857,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35019,35019,100,160,17,2,179,177,2,0.8938547486033519,0.09497206703910614,0.0111731843575419,0.9888268156424581,0.0111731843575419,Mojgan Cohanim Lancman RECAP,0.9888268156424581
35020,35020,100,245,14,0,259,259,0,0.9459459459459459,0.05405405405405406,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35021,35021,100,233,24,1,258,257,1,0.9031007751937985,0.09302325581395349,0.003875968992248062,0.9961240310077519,0.003875968992248062,Mojgan Cohanim Lancman RECAP,0.9961240310077519
35022,35022,100,79,13,0,92,92,0,0.8586956521739131,0.14130434782608695,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35023,35023,100,145,59,0,204,204,0,0.7107843137254902,0.28921568627450983,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35024,35024,100,114,41,1,156,155,1,0.7307692307692307,0.26282051282051283,0.00641025641025641,0.9935897435897436,0.00641025641025641,Mojgan Cohanim Lancman RECAP,0.9935897435897436
35025,35025,100,284,7,0,291,291,0,0.9759450171821306,0.024054982817869417,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35026,35026,100,91,52,0,143,143,0,0.6363636363636364,0.36363636363636365,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35027,35027,100,116,45,0,161,161,0,0.7204968944099379,0.2795031055900621,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35028,35028,100,34,2,0,36,36,0,0.9444444444444444,0.05555555555555555,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35029,35029,100,2,1,0,3,3,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35030,35030,100,33,13,1,47,46,1,0.7021276595744681,0.2765957446808511,0.02127659574468085,0.9787234042553191,0.02127659574468085,Mojgan Cohanim Lancman RECAP,0.9787234042553191
35034,35034,100,23,6,0,29,29,0,0.7931034482758621,0.20689655172413793,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35031,35034,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35032,35032,100,85,10,0,95,95,0,0.8947368421052632,0.10526315789473684,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35033,35033,100,109,22,0,131,131,0,0.8320610687022901,0.16793893129770993,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35035,35035,100,103,13,0,116,116,0,0.8879310344827587,0.11206896551724138,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35036,35036,100,14,2,0,16,16,0,0.875,0.125,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35037,35037,100,80,15,0,95,95,0,0.8421052631578947,0.15789473684210525,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35038,35038,100,117,8,0,125,125,0,0.936,0.064,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35039,35039,100,190,7,0,197,197,0,0.9644670050761421,0.03553299492385787,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35040,35040,100,126,20,0,146,146,0,0.863013698630137,0.136986301369863,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35041,35041,100,204,13,1,218,217,1,0.9357798165137615,0.05963302752293578,0.0045871559633027525,0.9954128440366973,0.0045871559633027525,Mojgan Cohanim Lancman RECAP,0.9954128440366973
35042,35042,100,117,9,0,126,126,0,0.9285714285714286,0.07142857142857142,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35043,35043,100,171,3,0,174,174,0,0.9827586206896551,0.017241379310344827,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35044,35044,100,136,2,0,138,138,0,0.9855072463768116,0.014492753623188406,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35045,35045,100,225,7,0,232,232,0,0.9698275862068966,0.03017241379310345,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35046,35046,100,144,11,0,155,155,0,0.9290322580645162,0.07096774193548387,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35047,35047,100,132,1,0,133,133,0,0.9924812030075187,0.007518796992481203,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35048,35048,100,251,9,0,260,260,0,0.9653846153846154,0.03461538461538462,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35049,35049,100,33,13,0,46,46,0,0.717391304347826,0.2826086956521739,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35050,35050,100,123,17,1,141,140,1,0.8723404255319149,0.12056737588652482,0.0070921985815602835,0.9929078014184397,0.0070921985815602835,Mojgan Cohanim Lancman RECAP,0.9929078014184397
35051,35051,100,173,18,1,192,191,1,0.9010416666666666,0.09375,0.005208333333333333,0.9947916666666666,0.005208333333333333,Mojgan Cohanim Lancman RECAP,0.9947916666666666
35052,35052,100,228,17,0,245,245,0,0.9306122448979591,0.06938775510204082,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35053,35053,100,217,10,0,227,227,0,0.9559471365638766,0.04405286343612335,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
35054,35054,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35055,35055,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35056,35056,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35057,35035,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35058,35035,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35059,35059,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35060,35056,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35061,35061,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
35062,35055,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
36001,36001,100,269,82,3,354,351,3,0.7598870056497176,0.23163841807909605,0.00847457627118644,0.9915254237288136,0.00847457627118644,Mojgan Cohanim Lancman RECAP,0.9915254237288136
36002,36002,100,238,57,1,296,295,1,0.8040540540540541,0.19256756756756757,0.0033783783783783786,0.9966216216216216,0.0033783783783783786,Mojgan Cohanim Lancman RECAP,0.9966216216216216
36003,36003,100,140,27,1,168,167,1,0.8333333333333334,0.16071428571428573,0.005952380952380952,0.9940476190476191,0.005952380952380952,Mojgan Cohanim Lancman RECAP,0.9940476190476191
36004,36004,100,129,34,3,166,163,3,0.7771084337349398,0.20481927710843373,0.018072289156626505,0.9819277108433735,0.018072289156626505,Mojgan Cohanim Lancman RECAP,0.9819277108433735
36005,36005,100,161,29,0,190,190,0,0.8473684210526315,0.15263157894736842,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36006,36006,100,133,22,0,155,155,0,0.8580645161290322,0.14193548387096774,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36007,36007,100,147,33,1,181,180,1,0.8121546961325967,0.18232044198895028,0.0055248618784530384,0.994475138121547,0.0055248618784530384,Mojgan Cohanim Lancman RECAP,0.994475138121547
36008,36008,100,176,41,2,219,217,2,0.8036529680365296,0.1872146118721461,0.0091324200913242,0.9908675799086758,0.0091324200913242,Mojgan Cohanim Lancman RECAP,0.9908675799086758
36009,36009,100,230,35,0,265,265,0,0.8679245283018868,0.1320754716981132,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36010,36010,100,176,27,2,205,203,2,0.8585365853658536,0.13170731707317074,0.00975609756097561,0.9902439024390244,0.00975609756097561,Mojgan Cohanim Lancman RECAP,0.9902439024390244
36011,36011,100,128,28,1,157,156,1,0.8152866242038217,0.17834394904458598,0.006369426751592357,0.9936305732484076,0.006369426751592357,Mojgan Cohanim Lancman RECAP,0.9936305732484076
36012,36012,100,212,38,0,250,250,0,0.848,0.152,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36013,36013,100,189,30,4,223,219,4,0.8475336322869955,0.13452914798206278,0.017937219730941704,0.9820627802690582,0.017937219730941704,Mojgan Cohanim Lancman RECAP,0.9820627802690582
36014,36014,100,149,33,0,182,182,0,0.8186813186813187,0.1813186813186813,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36015,36015,100,126,19,5,150,145,5,0.84,0.12666666666666668,0.03333333333333333,0.9666666666666667,0.03333333333333333,Mojgan Cohanim Lancman RECAP,0.9666666666666667
36016,36016,100,187,30,3,220,217,3,0.85,0.13636363636363635,0.013636363636363636,0.9863636363636363,0.013636363636363636,Mojgan Cohanim Lancman RECAP,0.9863636363636363
36017,36017,100,170,34,0,204,204,0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36018,36018,100,142,31,3,176,173,3,0.8068181818181818,0.17613636363636365,0.017045454545454544,0.9829545454545454,0.017045454545454544,Mojgan Cohanim Lancman RECAP,0.9829545454545454
36019,36019,100,144,29,2,175,173,2,0.8228571428571428,0.1657142857142857,0.011428571428571429,0.9885714285714285,0.011428571428571429,Mojgan Cohanim Lancman RECAP,0.9885714285714285
36020,36020,100,218,20,2,240,238,2,0.9083333333333333,0.08333333333333333,0.008333333333333333,0.9916666666666667,0.008333333333333333,Mojgan Cohanim Lancman RECAP,0.9916666666666667
36021,36021,100,171,15,0,186,186,0,0.9193548387096774,0.08064516129032258,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36022,36022,100,140,24,0,164,164,0,0.8536585365853658,0.14634146341463414,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36023,36023,100,109,25,1,135,134,1,0.8074074074074075,0.18518518518518517,0.007407407407407408,0.9925925925925926,0.007407407407407408,Mojgan Cohanim Lancman RECAP,0.9925925925925926
36024,36024,100,128,20,1,149,148,1,0.8590604026845637,0.1342281879194631,0.006711409395973154,0.9932885906040269,0.006711409395973154,Mojgan Cohanim Lancman RECAP,0.9932885906040269
36025,36025,100,110,22,3,135,132,3,0.8148148148148148,0.16296296296296298,0.022222222222222223,0.9777777777777777,0.022222222222222223,Mojgan Cohanim Lancman RECAP,0.9777777777777777
36026,36026,100,86,22,0,108,108,0,0.7962962962962963,0.2037037037037037,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36027,36027,100,97,21,1,119,118,1,0.8151260504201681,0.17647058823529413,0.008403361344537815,0.9915966386554622,0.008403361344537815,Mojgan Cohanim Lancman RECAP,0.9915966386554622
36028,36028,100,90,23,4,117,113,4,0.7692307692307693,0.19658119658119658,0.03418803418803419,0.9658119658119658,0.03418803418803419,Mojgan Cohanim Lancman RECAP,0.9658119658119658
36029,36029,100,75,41,0,116,116,0,0.646551724137931,0.35344827586206895,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36030,36030,100,89,18,2,109,107,2,0.8165137614678899,0.1651376146788991,0.01834862385321101,0.981651376146789,0.01834862385321101,Mojgan Cohanim Lancman RECAP,0.981651376146789
36031,36031,100,139,37,1,177,176,1,0.7853107344632768,0.20903954802259886,0.005649717514124294,0.9943502824858758,0.005649717514124294,Mojgan Cohanim Lancman RECAP,0.9943502824858758
36032,36032,100,110,27,1,138,137,1,0.7971014492753623,0.1956521739130435,0.007246376811594203,0.9927536231884058,0.007246376811594203,Mojgan Cohanim Lancman RECAP,0.9927536231884058
36033,36033,100,173,27,2,202,200,2,0.8564356435643564,0.13366336633663367,0.009900990099009901,0.9900990099009901,0.009900990099009901,Mojgan Cohanim Lancman RECAP,0.9900990099009901
36034,36034,100,143,34,1,178,177,1,0.8033707865168539,0.19101123595505617,0.0056179775280898875,0.9943820224719101,0.0056179775280898875,Mojgan Cohanim Lancman RECAP,0.9943820224719101
36035,36035,100,156,30,2,188,186,2,0.8297872340425532,0.1595744680851064,0.010638297872340425,0.9893617021276596,0.010638297872340425,Mojgan Cohanim Lancman RECAP,0.9893617021276596
36036,36036,100,179,26,1,206,205,1,0.8689320388349514,0.1262135922330097,0.0048543689320388345,0.9951456310679612,0.0048543689320388345,Mojgan Cohanim Lancman RECAP,0.9951456310679612
36037,36037,100,174,38,2,214,212,2,0.8130841121495327,0.17757009345794392,0.009345794392523364,0.9906542056074766,0.009345794392523364,Mojgan Cohanim Lancman RECAP,0.9906542056074766
36038,36038,100,158,40,1,199,198,1,0.7939698492462312,0.20100502512562815,0.005025125628140704,0.9949748743718593,0.005025125628140704,Mojgan Cohanim Lancman RECAP,0.9949748743718593
36039,36039,100,172,39,1,212,211,1,0.8113207547169812,0.18396226415094338,0.0047169811320754715,0.9952830188679245,0.0047169811320754715,Mojgan Cohanim Lancman RECAP,0.9952830188679245
36040,36040,100,167,46,0,213,213,0,0.784037558685446,0.215962441314554,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36041,36041,100,170,58,4,232,228,4,0.7327586206896551,0.25,0.017241379310344827,0.9827586206896551,0.017241379310344827,Mojgan Cohanim Lancman RECAP,0.9827586206896551
36042,36042,100,165,39,0,204,204,0,0.8088235294117647,0.19117647058823528,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36043,36043,100,22,9,0,31,31,0,0.7096774193548387,0.2903225806451613,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36044,36044,100,14,0,0,14,14,0,1.0,0.0,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36045,36045,100,81,12,1,94,93,1,0.8617021276595744,0.1276595744680851,0.010638297872340425,0.9893617021276596,0.010638297872340425,Mojgan Cohanim Lancman RECAP,0.9893617021276596
36046,36046,100,81,44,1,126,125,1,0.6428571428571429,0.3492063492063492,0.007936507936507936,0.9920634920634921,0.007936507936507936,Mojgan Cohanim Lancman RECAP,0.9920634920634921
36047,36047,100,115,49,0,164,164,0,0.7012195121951219,0.29878048780487804,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36048,36048,100,85,62,0,147,147,0,0.5782312925170068,0.4217687074829932,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36049,36049,100,127,30,1,158,157,1,0.8037974683544303,0.189873417721519,0.006329113924050633,0.9936708860759493,0.006329113924050633,Mojgan Cohanim Lancman RECAP,0.9936708860759493
36050,36050,100,34,16,0,50,50,0,0.68,0.32,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36051,36051,100,13,1,0,14,14,0,0.9285714285714286,0.07142857142857142,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36052,36052,100,171,30,3,204,201,3,0.8382352941176471,0.14705882352941177,0.014705882352941176,0.9852941176470589,0.014705882352941176,Mojgan Cohanim Lancman RECAP,0.9852941176470589
36053,36053,100,123,86,0,209,209,0,0.5885167464114832,0.41148325358851673,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36054,36054,100,72,56,0,128,128,0,0.5625,0.4375,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36055,36055,100,142,57,0,199,199,0,0.7135678391959799,0.2864321608040201,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36056,36056,100,102,29,1,132,131,1,0.7727272727272727,0.2196969696969697,0.007575757575757576,0.9924242424242424,0.007575757575757576,Mojgan Cohanim Lancman RECAP,0.9924242424242424
36057,36057,100,126,43,0,169,169,0,0.7455621301775148,0.25443786982248523,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36058,36058,100,129,31,0,160,160,0,0.80625,0.19375,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36059,36059,100,120,32,3,155,152,3,0.7741935483870968,0.2064516129032258,0.01935483870967742,0.9806451612903225,0.01935483870967742,Mojgan Cohanim Lancman RECAP,0.9806451612903225
36060,36060,100,145,43,1,189,188,1,0.7671957671957672,0.2275132275132275,0.005291005291005291,0.9947089947089947,0.005291005291005291,Mojgan Cohanim Lancman RECAP,0.9947089947089947
36061,36061,100,127,41,1,169,168,1,0.7514792899408284,0.24260355029585798,0.005917159763313609,0.9940828402366864,0.005917159763313609,Mojgan Cohanim Lancman RECAP,0.9940828402366864
36062,36062,100,108,12,0,120,120,0,0.9,0.1,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36063,36063,100,121,12,1,134,133,1,0.9029850746268657,0.08955223880597014,0.007462686567164179,0.9925373134328358,0.007462686567164179,Mojgan Cohanim Lancman RECAP,0.9925373134328358
36064,36064,100,157,20,1,178,177,1,0.8820224719101124,0.11235955056179775,0.0056179775280898875,0.9943820224719101,0.0056179775280898875,Mojgan Cohanim Lancman RECAP,0.9943820224719101
36065,36065,100,44,3,1,48,47,1,0.9166666666666666,0.0625,0.020833333333333332,0.9791666666666666,0.020833333333333332,Mojgan Cohanim Lancman RECAP,0.9791666666666666
36066,36066,100,89,15,0,104,104,0,0.8557692307692307,0.14423076923076922,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36067,36067,100,114,30,0,144,144,0,0.7916666666666666,0.20833333333333334,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
36068,36068,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
36069,36050,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
36070,36044,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
36071,36071,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37001,37001,100,175,45,0,220,220,0,0.7954545454545454,0.20454545454545456,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37002,37002,100,139,9,0,148,148,0,0.9391891891891891,0.060810810810810814,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37003,37003,100,127,1,0,128,128,0,0.9921875,0.0078125,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37004,37004,100,139,3,0,142,142,0,0.9788732394366197,0.02112676056338028,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37005,37005,100,84,13,0,97,97,0,0.865979381443299,0.13402061855670103,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37006,37006,100,67,17,0,84,84,0,0.7976190476190477,0.20238095238095238,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37007,37007,100,96,8,0,104,104,0,0.9230769230769231,0.07692307692307693,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37008,37008,100,163,5,1,169,168,1,0.9644970414201184,0.029585798816568046,0.005917159763313609,0.9940828402366864,0.005917159763313609,Mojgan Cohanim Lancman RECAP,0.9940828402366864
37009,37009,100,106,4,0,110,110,0,0.9636363636363636,0.03636363636363636,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37010,37010,100,158,17,2,177,175,2,0.8926553672316384,0.096045197740113,0.011299435028248588,0.9887005649717514,0.011299435028248588,Mojgan Cohanim Lancman RECAP,0.9887005649717514
37011,37011,100,179,22,1,202,201,1,0.8861386138613861,0.10891089108910891,0.0049504950495049506,0.995049504950495,0.0049504950495049506,Mojgan Cohanim Lancman RECAP,0.995049504950495
37012,37012,100,141,3,0,144,144,0,0.9791666666666666,0.020833333333333332,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37013,37013,100,131,3,0,134,134,0,0.9776119402985075,0.022388059701492536,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37014,37014,100,149,9,0,158,158,0,0.9430379746835443,0.056962025316455694,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37015,37015,100,110,5,0,115,115,0,0.9565217391304348,0.043478260869565216,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37016,37016,100,136,5,0,141,141,0,0.9645390070921985,0.03546099290780142,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37017,37017,100,164,9,1,174,173,1,0.9425287356321839,0.05172413793103448,0.005747126436781609,0.9942528735632183,0.005747126436781609,Mojgan Cohanim Lancman RECAP,0.9942528735632183
37018,37018,100,206,25,0,231,231,0,0.8917748917748918,0.10822510822510822,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37019,37019,100,255,37,2,294,292,2,0.8673469387755102,0.12585034013605442,0.006802721088435374,0.9931972789115646,0.006802721088435374,Mojgan Cohanim Lancman RECAP,0.9931972789115646
37020,37020,100,132,28,3,163,160,3,0.8098159509202454,0.17177914110429449,0.018404907975460124,0.9815950920245399,0.018404907975460124,Mojgan Cohanim Lancman RECAP,0.9815950920245399
37021,37021,100,192,32,0,224,224,0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37022,37022,100,234,37,4,275,271,4,0.850909090909091,0.13454545454545455,0.014545454545454545,0.9854545454545455,0.014545454545454545,Mojgan Cohanim Lancman RECAP,0.9854545454545455
37023,37023,100,145,39,6,190,184,6,0.7631578947368421,0.20526315789473684,0.031578947368421054,0.968421052631579,0.031578947368421054,Mojgan Cohanim Lancman RECAP,0.968421052631579
37024,37024,100,171,25,2,198,196,2,0.8636363636363636,0.12626262626262627,0.010101010101010102,0.98989898989899,0.010101010101010102,Mojgan Cohanim Lancman RECAP,0.98989898989899
37025,37025,100,28,5,0,33,33,0,0.8484848484848485,0.15151515151515152,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37026,37025,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37027,37027,100,274,49,0,323,323,0,0.848297213622291,0.15170278637770898,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37028,37028,100,245,33,2,280,278,2,0.875,0.11785714285714285,0.007142857142857143,0.9928571428571429,0.007142857142857143,Mojgan Cohanim Lancman RECAP,0.9928571428571429
37029,37029,100,207,45,2,254,252,2,0.8149606299212598,0.17716535433070865,0.007874015748031496,0.9921259842519685,0.007874015748031496,Mojgan Cohanim Lancman RECAP,0.9921259842519685
37030,37030,100,204,38,1,243,242,1,0.8395061728395061,0.15637860082304528,0.00411522633744856,0.9958847736625515,0.00411522633744856,Mojgan Cohanim Lancman RECAP,0.9958847736625515
37031,37031,100,194,34,0,228,228,0,0.8508771929824561,0.14912280701754385,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37032,37032,100,150,24,1,175,174,1,0.8571428571428571,0.13714285714285715,0.005714285714285714,0.9942857142857143,0.005714285714285714,Mojgan Cohanim Lancman RECAP,0.9942857142857143
37033,37033,100,132,17,0,149,149,0,0.8859060402684564,0.11409395973154363,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37034,37034,100,134,19,0,153,153,0,0.8758169934640523,0.12418300653594772,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37035,37035,100,180,31,0,211,211,0,0.8530805687203792,0.14691943127962084,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37036,37036,100,191,29,1,221,220,1,0.8642533936651584,0.13122171945701358,0.004524886877828055,0.995475113122172,0.004524886877828055,Mojgan Cohanim Lancman RECAP,0.995475113122172
37037,37037,100,213,41,0,254,254,0,0.8385826771653543,0.16141732283464566,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37038,37038,100,187,36,2,225,223,2,0.8311111111111111,0.16,0.008888888888888889,0.9911111111111112,0.008888888888888889,Mojgan Cohanim Lancman RECAP,0.9911111111111112
37039,37039,100,171,41,1,213,212,1,0.8028169014084507,0.19248826291079812,0.004694835680751174,0.9953051643192489,0.004694835680751174,Mojgan Cohanim Lancman RECAP,0.9953051643192489
37040,37040,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37041,37041,100,27,12,0,39,39,0,0.6923076923076923,0.3076923076923077,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37042,37042,100,50,30,0,80,80,0,0.625,0.375,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37043,37043,100,104,64,1,169,168,1,0.6153846153846154,0.378698224852071,0.005917159763313609,0.9940828402366864,0.005917159763313609,Mojgan Cohanim Lancman RECAP,0.9940828402366864
37044,37044,100,114,74,1,189,188,1,0.6031746031746031,0.3915343915343915,0.005291005291005291,0.9947089947089947,0.005291005291005291,Mojgan Cohanim Lancman RECAP,0.9947089947089947
37045,37045,100,73,31,0,104,104,0,0.7019230769230769,0.2980769230769231,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37046,37046,100,95,56,1,152,151,1,0.625,0.3684210526315789,0.006578947368421052,0.993421052631579,0.006578947368421052,Mojgan Cohanim Lancman RECAP,0.993421052631579
37047,37047,100,104,49,0,153,153,0,0.6797385620915033,0.3202614379084967,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37048,37048,100,110,38,0,148,148,0,0.7432432432432432,0.25675675675675674,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
