ED,Reported As,Reporting,Anna Culley (Republican),Carmen R. Velasquez (Democratic),Anna Culley (Democratic),Leslie G. Leach (Democratic),Thomas Benedetto (Conservative),William V. Decandido (Republican),John F. Casey (Republican),Ronald D. Hollie (Republican),Anna Culley (Conservative),Scattered,John F. Casey (Conservative),Ronald D. Hollie (Democratic),Total Votes,Anna Culley RECAP,Carmen R. Velasquez RECAP,Leslie G. Leach RECAP,Thomas Benedetto RECAP,William V. Decandido RECAP,John F. Casey RECAP,Ronald D. Hollie RECAP,Scattered RECAP,p_Anna Culley (Republican),p_Carmen R. Velasquez (Democratic),p_Anna Culley (Democratic),p_Leslie G. Leach (Democratic),p_Thomas Benedetto (Conservative),p_William V. Decandido (Republican),p_John F. Casey (Republican),p_Ronald D. Hollie (Republican),p_Anna Culley (Conservative),p_Scattered,p_John F. Casey (Conservative),p_Ronald D. Hollie (Democratic),p_Anna Culley RECAP,p_Carmen R. Velasquez RECAP,p_Leslie G. Leach RECAP,p_Thomas Benedetto RECAP,p_William V. Decandido RECAP,p_John F. Casey RECAP,p_Ronald D. Hollie RECAP,p_Scattered RECAP,winner,winner_p
26009,26009,100,90,150,150,152,42,94,101,90,22,2,27,139,1059,262,150,152,42,94,128,229,2,0.08498583569405099,0.141643059490085,0.141643059490085,0.14353163361661944,0.039660056657223795,0.08876298394711993,0.09537299338999056,0.08498583569405099,0.02077431539187913,0.0018885741265344666,0.025495750708215296,0.13125590179414542,0.2474032105760151,0.141643059490085,0.14353163361661944,0.039660056657223795,0.08876298394711993,0.12086874409820586,0.21624173748819642,0.0018885741265344666,Anna Culley RECAP,0.2474032105760151
26010,26010,100,76,125,132,133,33,70,82,81,18,0,24,117,891,226,125,133,33,70,106,198,0,0.08529741863075196,0.14029180695847362,0.14814814814814814,0.14927048260381592,0.037037037037037035,0.07856341189674523,0.0920314253647587,0.09090909090909091,0.020202020202020204,0.0,0.026936026936026935,0.13131313131313133,0.2536475869809203,0.14029180695847362,0.14927048260381592,0.037037037037037035,0.07856341189674523,0.11896745230078563,0.2222222222222222,0.0,Anna Culley RECAP,0.2536475869809203
26011,26011,100,87,69,71,67,33,89,101,84,23,4,26,63,717,181,69,67,33,89,127,147,4,0.12133891213389121,0.09623430962343096,0.09902370990237098,0.09344490934449093,0.04602510460251046,0.12412831241283125,0.14086471408647142,0.11715481171548117,0.03207810320781032,0.005578800557880056,0.03626220362622036,0.08786610878661087,0.2524407252440725,0.09623430962343096,0.09344490934449093,0.04602510460251046,0.12412831241283125,0.17712691771269176,0.20502092050209206,0.005578800557880056,Anna Culley RECAP,0.2524407252440725
26012,26012,100,89,63,68,66,44,95,97,96,23,0,24,61,726,180,63,66,44,95,121,157,0,0.12258953168044077,0.08677685950413223,0.09366391184573003,0.09090909090909091,0.06060606060606061,0.13085399449035812,0.13360881542699724,0.1322314049586777,0.03168044077134986,0.0,0.03305785123966942,0.08402203856749312,0.24793388429752067,0.08677685950413223,0.09090909090909091,0.06060606060606061,0.13085399449035812,0.16666666666666666,0.2162534435261708,0.0,Anna Culley RECAP,0.24793388429752067
26013,26013,100,85,112,119,106,36,82,107,84,21,4,22,102,880,225,112,106,36,82,129,186,4,0.09659090909090909,0.12727272727272726,0.13522727272727272,0.12045454545454545,0.04090909090909091,0.09318181818181819,0.1215909090909091,0.09545454545454546,0.023863636363636365,0.004545454545454545,0.025,0.1159090909090909,0.2556818181818182,0.12727272727272726,0.12045454545454545,0.04090909090909091,0.09318181818181819,0.14659090909090908,0.21136363636363636,0.004545454545454545,Anna Culley RECAP,0.2556818181818182
26014,26014,100,96,75,77,67,37,91,96,91,27,0,28,63,748,200,75,67,37,91,124,154,0,0.12834224598930483,0.10026737967914438,0.10294117647058823,0.08957219251336898,0.04946524064171123,0.12165775401069519,0.12834224598930483,0.12165775401069519,0.03609625668449198,0.0,0.0374331550802139,0.08422459893048129,0.26737967914438504,0.10026737967914438,0.08957219251336898,0.04946524064171123,0.12165775401069519,0.1657754010695187,0.20588235294117646,0.0,Anna Culley RECAP,0.26737967914438504
26015,26015,100,71,166,169,165,35,65,81,69,20,1,19,158,1019,260,166,165,35,65,100,227,1,0.06967615309126594,0.16290480863591755,0.16584887144259078,0.1619234543670265,0.03434739941118744,0.06378802747791953,0.07948969578017664,0.06771344455348381,0.019627085377821395,0.0009813542688910696,0.018645731108930325,0.155053974484789,0.25515210991167814,0.16290480863591755,0.1619234543670265,0.03434739941118744,0.06378802747791953,0.09813542688910697,0.22276741903827282,0.0009813542688910696,Anna Culley RECAP,0.25515210991167814
26016,26016,100,121,225,240,234,29,132,140,131,23,2,21,225,1523,384,225,234,29,132,161,356,2,0.07944845699277742,0.14773473407747867,0.15758371634931057,0.15364412344057782,0.019041365725541694,0.08667104399212082,0.09192383453709783,0.08601444517399869,0.015101772816808929,0.0013131976362442547,0.013788575180564675,0.14773473407747867,0.2521339461588969,0.14773473407747867,0.15364412344057782,0.019041365725541694,0.08667104399212082,0.1057124097176625,0.23374917925147734,0.0013131976362442547,Anna Culley RECAP,0.2521339461588969
26017,26017,100,102,116,126,116,38,92,115,99,24,0,27,106,961,252,116,116,38,92,142,205,0,0.10613943808532779,0.12070759625390219,0.13111342351716962,0.12070759625390219,0.03954214360041623,0.09573361082206035,0.11966701352757544,0.10301768990634755,0.02497398543184183,0.0,0.02809573361082206,0.11030176899063475,0.26222684703433924,0.12070759625390219,0.12070759625390219,0.03954214360041623,0.09573361082206035,0.14776274713839752,0.2133194588969823,0.0,Anna Culley RECAP,0.26222684703433924
26018,26018,100,88,38,50,42,37,83,98,89,21,0,18,40,604,159,38,42,37,83,116,129,0,0.1456953642384106,0.06291390728476821,0.08278145695364239,0.0695364238410596,0.061258278145695365,0.13741721854304637,0.16225165562913907,0.14735099337748345,0.0347682119205298,0.0,0.029801324503311258,0.06622516556291391,0.2632450331125828,0.06291390728476821,0.0695364238410596,0.061258278145695365,0.13741721854304637,0.19205298013245034,0.21357615894039736,0.0,Anna Culley RECAP,0.2632450331125828
26019,26019,100,85,155,166,163,20,89,84,83,7,0,8,143,1003,258,155,163,20,89,92,226,0,0.0847457627118644,0.15453639082751744,0.16550348953140578,0.1625124626121635,0.019940179461615155,0.08873379860418744,0.08374875373878365,0.08275174476570289,0.006979062811565304,0.0,0.007976071784646061,0.14257228315054835,0.2572283150548355,0.15453639082751744,0.1625124626121635,0.019940179461615155,0.08873379860418744,0.09172482552342971,0.22532402791625125,0.0,Anna Culley RECAP,0.2572283150548355
26020,26020,100,67,198,195,207,35,78,75,70,12,0,19,188,1144,274,198,207,35,78,94,258,0,0.05856643356643357,0.17307692307692307,0.17045454545454544,0.18094405594405594,0.030594405594405596,0.06818181818181818,0.06555944055944056,0.06118881118881119,0.01048951048951049,0.0,0.016608391608391608,0.16433566433566432,0.2395104895104895,0.17307692307692307,0.18094405594405594,0.030594405594405596,0.06818181818181818,0.08216783216783216,0.22552447552447552,0.0,Anna Culley RECAP,0.2395104895104895
26021,26021,100,49,131,134,132,24,49,70,53,14,1,13,121,791,197,131,132,24,49,83,174,1,0.061946902654867256,0.16561314791403287,0.16940581542351454,0.16687737041719342,0.03034134007585335,0.061946902654867256,0.08849557522123894,0.06700379266750948,0.017699115044247787,0.0012642225031605564,0.01643489254108723,0.1529709228824273,0.24905183312262957,0.16561314791403287,0.16687737041719342,0.03034134007585335,0.061946902654867256,0.10493046776232617,0.21997471554993678,0.0012642225031605564,Anna Culley RECAP,0.24905183312262957
26022,26022,100,84,189,203,199,32,91,91,83,16,0,18,177,1183,303,189,199,32,91,109,260,0,0.07100591715976332,0.15976331360946747,0.17159763313609466,0.16821639898562976,0.027049873203719356,0.07692307692307693,0.07692307692307693,0.07016060862214708,0.013524936601859678,0.0,0.015215553677092139,0.1496196111580727,0.25612848689771767,0.15976331360946747,0.16821639898562976,0.027049873203719356,0.07692307692307693,0.09213863060016907,0.21978021978021978,0.0,Anna Culley RECAP,0.25612848689771767
26023,26023,100,72,217,230,235,22,81,89,82,14,1,14,212,1269,316,217,235,22,81,103,294,1,0.05673758865248227,0.17100078802206461,0.18124507486209615,0.18518518518518517,0.017336485421591805,0.06382978723404255,0.07013396375098503,0.06461780929866036,0.01103230890464933,0.0007880220646178094,0.01103230890464933,0.16706067769897556,0.24901497241922774,0.17100078802206461,0.18518518518518517,0.017336485421591805,0.06382978723404255,0.08116627265563436,0.23167848699763594,0.0007880220646178094,Anna Culley RECAP,0.24901497241922774
26024,26024,100,53,193,196,204,16,59,56,47,6,0,10,190,1030,255,193,204,16,59,66,237,0,0.05145631067961165,0.18737864077669902,0.19029126213592232,0.19805825242718447,0.015533980582524271,0.05728155339805825,0.05436893203883495,0.04563106796116505,0.005825242718446602,0.0,0.009708737864077669,0.18446601941747573,0.24757281553398058,0.18737864077669902,0.19805825242718447,0.015533980582524271,0.05728155339805825,0.06407766990291262,0.23009708737864076,0.0,Anna Culley RECAP,0.24757281553398058
26025,26025,100,76,144,149,149,21,73,80,73,12,0,10,130,917,237,144,149,21,73,90,203,0,0.08287895310796074,0.15703380588876772,0.1624863685932388,0.1624863685932388,0.022900763358778626,0.07960741548527808,0.08724100327153762,0.07960741548527808,0.013086150490730643,0.0,0.010905125408942203,0.14176663031624864,0.2584514721919302,0.15703380588876772,0.1624863685932388,0.022900763358778626,0.07960741548527808,0.09814612868047982,0.22137404580152673,0.0,Anna Culley RECAP,0.2584514721919302
26026,26026,100,22,113,113,107,6,24,26,24,7,1,5,100,548,142,113,107,6,24,31,124,1,0.040145985401459854,0.2062043795620438,0.2062043795620438,0.19525547445255476,0.010948905109489052,0.043795620437956206,0.04744525547445255,0.043795620437956206,0.012773722627737226,0.0018248175182481751,0.009124087591240875,0.18248175182481752,0.2591240875912409,0.2062043795620438,0.19525547445255476,0.010948905109489052,0.043795620437956206,0.05656934306569343,0.22627737226277372,0.0018248175182481751,Anna Culley RECAP,0.2591240875912409
26027,26027,100,71,177,182,185,22,76,80,77,15,0,14,172,1071,268,177,185,22,76,94,249,0,0.06629318394024276,0.16526610644257703,0.16993464052287582,0.17273576097105509,0.02054154995331466,0.07096171802054155,0.07469654528478058,0.0718954248366013,0.014005602240896359,0.0,0.013071895424836602,0.16059757236227826,0.25023342670401494,0.16526610644257703,0.17273576097105509,0.02054154995331466,0.07096171802054155,0.08776844070961717,0.23249299719887956,0.0,Anna Culley RECAP,0.25023342670401494
26028,26028,100,107,119,125,115,34,105,123,99,17,1,18,114,977,249,119,115,34,105,141,213,1,0.10951893551688843,0.1218014329580348,0.12794268167860798,0.11770726714431934,0.03480040941658137,0.10747185261003071,0.12589559877175024,0.10133060388945753,0.017400204708290685,0.0010235414534288639,0.01842374616171955,0.11668372569089049,0.2548618219037871,0.1218014329580348,0.11770726714431934,0.03480040941658137,0.10747185261003071,0.14431934493346982,0.218014329580348,0.0010235414534288639,Anna Culley RECAP,0.2548618219037871
26029,26029,100,122,103,113,123,45,146,144,124,27,0,29,109,1085,262,103,123,45,146,173,233,0,0.11244239631336406,0.09493087557603687,0.10414746543778802,0.11336405529953918,0.041474654377880185,0.13456221198156681,0.1327188940092166,0.11428571428571428,0.02488479262672811,0.0,0.026728110599078342,0.10046082949308756,0.24147465437788018,0.09493087557603687,0.11336405529953918,0.041474654377880185,0.13456221198156681,0.15944700460829492,0.21474654377880184,0.0,Anna Culley RECAP,0.24147465437788018
26030,26030,100,122,162,168,157,38,118,142,124,24,4,24,154,1237,314,162,157,38,118,166,278,4,0.09862570735650768,0.13096200485044462,0.13581244947453516,0.1269199676637025,0.030719482619240096,0.09539207760711399,0.11479385610347616,0.10024252223120453,0.019401778496362168,0.0032336297493936943,0.019401778496362168,0.12449474535165723,0.253839935327405,0.13096200485044462,0.1269199676637025,0.030719482619240096,0.09539207760711399,0.13419563459983833,0.22473726758286175,0.0032336297493936943,Anna Culley RECAP,0.253839935327405
26031,26031,100,140,148,150,146,53,145,152,143,36,0,50,140,1303,326,148,146,53,145,202,283,0,0.10744435917114352,0.113584036838066,0.11511895625479662,0.11204911742133537,0.04067536454336147,0.11128165771297006,0.11665387567152724,0.10974673829623945,0.02762854950115119,0.0,0.03837298541826554,0.10744435917114352,0.25019186492709133,0.113584036838066,0.11204911742133537,0.04067536454336147,0.11128165771297006,0.15502686108979277,0.21719109746738297,0.0,Anna Culley RECAP,0.25019186492709133
26032,26032,100,78,135,139,133,32,85,102,90,22,0,22,119,957,239,135,133,32,85,124,209,0,0.08150470219435736,0.14106583072100312,0.1452455590386625,0.13897596656217345,0.03343782654127482,0.08881922675026123,0.10658307210031348,0.09404388714733543,0.022988505747126436,0.0,0.022988505747126436,0.12434691745036573,0.2497387669801463,0.14106583072100312,0.13897596656217345,0.03343782654127482,0.08881922675026123,0.12957157784743992,0.21839080459770116,0.0,Anna Culley RECAP,0.2497387669801463
26033,26033,100,114,166,162,160,53,114,130,113,36,0,41,142,1231,312,166,160,53,114,171,255,0,0.0926076360682372,0.1348497156783103,0.13160032493907392,0.12997562956945571,0.04305442729488221,0.0926076360682372,0.10560519902518278,0.09179528838342811,0.02924451665312754,0.0,0.03330625507717303,0.11535337124289195,0.25345247766043866,0.1348497156783103,0.12997562956945571,0.04305442729488221,0.0926076360682372,0.1389114541023558,0.20714865962632006,0.0,Anna Culley RECAP,0.25345247766043866
26034,26034,100,51,63,70,68,28,55,56,62,25,1,20,59,558,146,63,68,28,55,76,121,1,0.0913978494623656,0.11290322580645161,0.12544802867383512,0.12186379928315412,0.05017921146953405,0.0985663082437276,0.1003584229390681,0.1111111111111111,0.044802867383512544,0.0017921146953405018,0.035842293906810034,0.1057347670250896,0.2616487455197133,0.11290322580645161,0.12186379928315412,0.05017921146953405,0.0985663082437276,0.13620071684587814,0.2168458781362007,0.0017921146953405018,Anna Culley RECAP,0.2616487455197133
26035,26035,100,112,123,128,118,28,111,122,105,13,0,13,117,990,253,123,118,28,111,135,222,0,0.11313131313131314,0.12424242424242424,0.1292929292929293,0.1191919191919192,0.028282828282828285,0.11212121212121212,0.12323232323232323,0.10606060606060606,0.013131313131313131,0.0,0.013131313131313131,0.11818181818181818,0.25555555555555554,0.12424242424242424,0.1191919191919192,0.028282828282828285,0.11212121212121212,0.13636363636363635,0.22424242424242424,0.0,Anna Culley RECAP,0.25555555555555554
26036,26036,100,26,34,39,41,9,25,31,27,8,2,9,31,282,73,34,41,9,25,40,58,2,0.09219858156028368,0.12056737588652482,0.13829787234042554,0.1453900709219858,0.031914893617021274,0.08865248226950355,0.1099290780141844,0.09574468085106383,0.028368794326241134,0.0070921985815602835,0.031914893617021274,0.1099290780141844,0.25886524822695034,0.12056737588652482,0.1453900709219858,0.031914893617021274,0.08865248226950355,0.14184397163120568,0.20567375886524822,0.0070921985815602835,Anna Culley RECAP,0.25886524822695034
26037,26037,100,83,100,109,107,43,84,92,78,17,5,22,100,840,209,100,107,43,84,114,178,5,0.0988095238095238,0.11904761904761904,0.12976190476190477,0.12738095238095237,0.05119047619047619,0.1,0.10952380952380952,0.09285714285714286,0.02023809523809524,0.005952380952380952,0.02619047619047619,0.11904761904761904,0.2488095238095238,0.11904761904761904,0.12738095238095237,0.05119047619047619,0.1,0.1357142857142857,0.2119047619047619,0.005952380952380952,Anna Culley RECAP,0.2488095238095238
26038,26038,100,4,9,10,12,1,5,4,5,2,0,1,9,62,16,9,12,1,5,5,14,0,0.06451612903225806,0.14516129032258066,0.16129032258064516,0.1935483870967742,0.016129032258064516,0.08064516129032258,0.06451612903225806,0.08064516129032258,0.03225806451612903,0.0,0.016129032258064516,0.14516129032258066,0.25806451612903225,0.14516129032258066,0.1935483870967742,0.016129032258064516,0.08064516129032258,0.08064516129032258,0.22580645161290322,0.0,Anna Culley RECAP,0.25806451612903225
26039,26039,100,43,80,82,80,14,41,41,44,8,0,11,76,520,133,80,80,14,41,52,120,0,0.08269230769230769,0.15384615384615385,0.1576923076923077,0.15384615384615385,0.026923076923076925,0.07884615384615384,0.07884615384615384,0.08461538461538462,0.015384615384615385,0.0,0.021153846153846155,0.14615384615384616,0.25576923076923075,0.15384615384615385,0.15384615384615385,0.026923076923076925,0.07884615384615384,0.1,0.23076923076923078,0.0,Anna Culley RECAP,0.25576923076923075
26040,26040,100,38,55,55,55,14,35,49,43,11,0,11,49,415,104,55,55,14,35,60,92,0,0.09156626506024096,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.033734939759036145,0.08433734939759036,0.1180722891566265,0.10361445783132531,0.02650602409638554,0.0,0.02650602409638554,0.1180722891566265,0.25060240963855424,0.13253012048192772,0.13253012048192772,0.033734939759036145,0.08433734939759036,0.14457831325301204,0.2216867469879518,0.0,Anna Culley RECAP,0.25060240963855424
26041,26041,100,4,5,4,4,0,3,3,4,0,0,1,3,31,8,5,4,0,3,4,7,0,0.12903225806451613,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.0,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.0,0.0,0.03225806451612903,0.0967741935483871,0.25806451612903225,0.16129032258064516,0.12903225806451613,0.0,0.0967741935483871,0.12903225806451613,0.22580645161290322,0.0,Anna Culley RECAP,0.25806451612903225
26042,26042,100,43,67,75,71,22,46,54,39,11,0,12,63,503,129,67,71,22,46,66,102,0,0.08548707753479125,0.13320079522862824,0.14910536779324055,0.1411530815109344,0.0437375745526839,0.09145129224652088,0.1073558648111332,0.0775347912524851,0.02186878727634195,0.0,0.02385685884691849,0.12524850894632206,0.25646123260437376,0.13320079522862824,0.1411530815109344,0.0437375745526839,0.09145129224652088,0.1312127236580517,0.20278330019880716,0.0,Anna Culley RECAP,0.25646123260437376
26043,26043,100,37,39,47,42,9,40,45,36,4,0,7,39,345,88,39,42,9,40,52,75,0,0.1072463768115942,0.11304347826086956,0.13623188405797101,0.12173913043478261,0.02608695652173913,0.11594202898550725,0.13043478260869565,0.10434782608695652,0.011594202898550725,0.0,0.020289855072463767,0.11304347826086956,0.25507246376811593,0.11304347826086956,0.12173913043478261,0.02608695652173913,0.11594202898550725,0.15072463768115943,0.21739130434782608,0.0,Anna Culley RECAP,0.25507246376811593
26044,26044,100,20,39,35,43,10,21,28,21,6,0,5,35,263,61,39,43,10,21,33,56,0,0.07604562737642585,0.1482889733840304,0.13307984790874525,0.1634980988593156,0.03802281368821293,0.07984790874524715,0.10646387832699619,0.07984790874524715,0.022813688212927757,0.0,0.019011406844106463,0.13307984790874525,0.23193916349809887,0.1482889733840304,0.1634980988593156,0.03802281368821293,0.07984790874524715,0.12547528517110265,0.21292775665399238,0.0,Anna Culley RECAP,0.23193916349809887
